관리번호,사업장명,category,업태구분명,위생업태명,도로명주소,지번주소,전화,인허가일자,영업상태,hub,existing_slug,status
3220000-211-2014-00109,우인뷰티살롱,salon,일반미용업,일반미용업,"서울특별시 강남구 도산대로49길 10, 지상2층 (신사동)",서울특별시 강남구 신사동 652-0 지상2층,,2014-06-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2014-00148,요닝,salon,일반미용업,일반미용업,"서울특별시 강남구 도산대로81길 28, 꼬모빌딩 지상2,3,4층 (청담동)",서울특별시 강남구 청담동 116-3 꼬모빌딩,,2014-10-02,영업,gangnam-cheongdam,yoning,PENDING_REVIEW
3220000-211-2014-00171,라메종뷰티,salon,일반미용업,일반미용업,"서울특별시 강남구 도산대로55길 49, 지하1층 (청담동)",서울특별시 강남구 청담동 84-21,,2014-11-27,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2014-00185,홈(home),salon,일반미용업,일반미용업,"서울특별시 강남구 도산대로85길 14, 2층 (청담동)",서울특별시 강남구 청담동 122-7,,2014-08-25,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2015-00025,날아헤어(NAR.A Hair),salon,일반미용업,일반미용업,"서울특별시 강남구 선릉로132길 5, 1층 (청담동)",서울특별시 강남구 청담동 40-23,,2015-03-03,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2015-00035,더제이,salon,일반미용업,일반미용업,"서울특별시 강남구 선릉로148길 52-12, J타워 지하2층 (청담동)",서울특별시 강남구 청담동 19-35 J타워,,2015-03-17,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2015-00050,스틸엔스톤,salon,일반미용업,일반미용업,"서울특별시 강남구 선릉로153길 13, 한조빌딩 지상4층 401호 (신사동)",서울특별시 강남구 신사동 654-5 한조빌딩,0234460549,2015-04-24,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2015-00052,이스타일메이크업헤어,salon,일반미용업,일반미용업,서울특별시 강남구 학동로 401 (청담동),서울특별시 강남구 청담동 41-2 금하빌딩 지하1층,,2015-04-27,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2015-00056,컬렉션위드챨리정,salon,일반미용업,일반미용업,"서울특별시 강남구 선릉로152길 7, 지상3층 (청담동)",서울특별시 강남구 청담동 85-7 지상3층,,2015-05-04,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2015-00065,티아라 바이 박은경,salon,일반미용업,일반미용업,"서울특별시 강남구 논현로168길 24, 1층 (신사동)",서울특별시 강남구 신사동 600-5,,2015-06-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2015-00073,헤어 그곳,salon,일반미용업,일반미용업,"서울특별시 강남구 압구정로18길 8, 지상1층 102호 (신사동)",서울특별시 강남구 신사동 550-16,,2015-07-15,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2015-00087,해피니언 압구정 플래그십,salon,일반미용업,일반미용업,"서울특별시 강남구 압구정로46길 5-2, 원일 지상5층 (신사동)",서울특별시 강남구 신사동 660-18 원일,,2015-08-31,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2016-00025,누보,salon,일반미용업,일반미용업,"서울특별시 강남구 논현로151길 26, 지상2층 (신사동)",서울특별시 강남구 신사동 559-16,,2016-04-08,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2016-00033,얼웨이즈(Always),salon,일반미용업,일반미용업,"서울특별시 강남구 선릉로157길 31, 지상1층 (신사동)",서울특별시 강남구 신사동 657-2,,2016-05-09,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2016-00061,에드비붙임머리,salon,일반미용업,일반미용업,"서울특별시 강남구 압구정로48길 24, 지상2층 (신사동)",서울특별시 강남구 신사동 642-2,025182006,2016-08-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2016-00079,준오헤어,salon,일반미용업,일반미용업,"서울특별시 강남구 논현로175길 11, 2층 (신사동)",서울특별시 강남구 신사동 578-1,025140605,2016-09-26,영업,gangnam-cheongdam,juno-hair-garosugil,PENDING_REVIEW
3220000-211-2016-00088,디자인 안,salon,일반미용업,일반미용업,"서울특별시 강남구 논현로175길 25, 지상2층 207호 (신사동, 다보빌딩)",서울특별시 강남구 신사동 577,025407725,2016-10-31,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2016-00096,더청담헤어,salon,일반미용업,일반미용업,"서울특별시 강남구 도산대로85길 30, 1층 116호 (청담동, 청담 신원아침도시마인)",서울특별시 강남구 청담동 122-35,,2016-12-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2016-00101,나미살롱,salon,일반미용업,일반미용업,"서울특별시 강남구 도산대로25길 39, 지상1층 101호 (신사동)",서울특별시 강남구 신사동 556-28,,2016-12-13,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2017-00004,나나헤어,salon,일반미용업,일반미용업,"서울특별시 강남구 강남대로156길 48, 지상3층 (신사동)",서울특별시 강남구 신사동 536-19,0254977779,2017-01-18,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2017-00013,세븐스트릿,salon,일반미용업,일반미용업,"서울특별시 강남구 논현로152길 35, 3층 (신사동)",서울특별시 강남구 신사동 589-19,,2017-02-21,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2017-00027,수수살롱,salon,일반미용업,일반미용업,"서울특별시 강남구 논현로167길 16, 지상1층 105호 (신사동)",서울특별시 강남구 신사동 576-10,025189220,2017-03-29,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2017-00031,초이진 헤어,salon,일반미용업,일반미용업,"서울특별시 강남구 선릉로161길 7, 지상2층 (신사동)",서울특별시 강남구 신사동 664-24,025157333,2017-04-06,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2017-00042,레비비르(revivir),salon,일반미용업,일반미용업,"서울특별시 강남구 압구정로22길 10, 지상2층 202호 (신사동)",서울특별시 강남구 신사동 572,,2017-05-12,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2017-00050,아뜰리에 제이,salon,일반미용업,일반미용업,"서울특별시 강남구 논현로161길 17, 2층 (신사동)",서울특별시 강남구 신사동 567-15,025160709,2017-06-12,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2017-00052,위닛 더 압구정,salon,일반미용업,일반미용업,"서울특별시 강남구 압구정로54길 5, 2층 201호 (신사동)",서울특별시 강남구 신사동 664-1,,2017-06-15,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2017-00055,은살롱,salon,일반미용업,일반미용업,"서울특별시 강남구 학동로101길 33, 2층 2호 (청담동)",서울특별시 강남구 청담동 132-3,,2017-07-04,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2017-00058,이문원헤어랩(lmw hair lab),salon,일반미용업,일반미용업,"서울특별시 강남구 선릉로132길 33, 2층 (청담동)",서울특별시 강남구 청담동 37-11,025111079,2017-07-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2017-00069,치유헤어하우스,salon,일반미용업,일반미용업,"서울특별시 강남구 논현로164길 16-7, 1층 (신사동)",서울특별시 강남구 신사동 596-6,,2017-07-25,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2017-00078,논코드 Non-code,salon,일반미용업,일반미용업,"서울특별시 강남구 선릉로161길 25, 지상3층 (신사동)",서울특별시 강남구 신사동 662-1,,2017-08-22,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2017-00080,쁘띠헤어샵,salon,일반미용업,일반미용업,"서울특별시 강남구 압구정로 151, 상가2동 1층 12호 (압구정동)",서울특별시 강남구 압구정동 426,,2017-08-30,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2017-00083,린다 미용실,salon,일반미용업,일반미용업,"서울특별시 강남구 압구정로18길 31, 4층 (신사동)",서울특별시 강남구 신사동 567-1,,2017-09-14,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2017-00095,헤어마지코,salon,일반미용업,일반미용업,"서울특별시 강남구 압구정로50길 28, 지상1층 (신사동)",서울특별시 강남구 신사동 658,,2017-10-13,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2017-00109,더톡,salon,일반미용업,일반미용업,"서울특별시 강남구 압구정로79길 51-6, 3층 (청담동)",서울특별시 강남구 청담동 126-13,,2017-12-06,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2017-00115,로나(Lona),salon,일반미용업,일반미용업,"서울특별시 강남구 도산대로75길 19, 1층 (청담동)",서울특별시 강남구 청담동 96-6,,2017-06-27,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2017-00117,조이187스타점,salon,일반미용업,일반미용업,"서울특별시 강남구 선릉로152길 30, 스페이스 청담(SPACE CHUNGDAM) 지상2층 (청담동)",서울특별시 강남구 청담동 91-3 스페이스 청담(SPACE CHUNGDAM),025170187,2017-07-10,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2018-00001,청담라온헤어,salon,일반미용업,일반미용업,"서울특별시 강남구 학동로101길 33, 지상1층 4호 (청담동)",서울특별시 강남구 청담동 132-3 청담상가,025492393,2018-01-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2018-00014,바베리아,salon,일반미용업,일반미용업,"서울특별시 강남구 논현로154길 10, 1층 (신사동)",서울특별시 강남구 신사동 590-6,,2018-03-08,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2018-00018,레코드헤어 스튜디오,salon,일반미용업,일반미용업,"서울특별시 강남구 가로수길 57-6, 지상3층 301호 (신사동)",서울특별시 강남구 신사동 533-9,,2018-04-19,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2018-00022,루체헤어,salon,일반미용업,일반미용업,"서울특별시 강남구 선릉로132길 35, 1층 102호 (청담동)",서울특별시 강남구 청담동 37-10,,2018-05-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2018-00025,라리엔 가로수길,salon,일반미용업,일반미용업,"서울특별시 강남구 가로수길 55, 지상2층 (신사동)",서울특별시 강남구 신사동 533-13,,2018-05-21,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2018-00026,블로우(BLOW),salon,일반미용업,일반미용업,"서울특별시 강남구 압구정로73길 21, 지상1층~4층 (청담동)",서울특별시 강남구 청담동 101-22,,2018-05-30,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2018-00028,제이앤,salon,일반미용업,일반미용업,"서울특별시 강남구 압구정로29길 69, 상가동 지하1층 (압구정동, 현대아파트)",서울특별시 강남구 압구정동 436 현대아파트,,2018-06-18,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2018-00031,그로잉살롱 본점,salon,일반미용업,일반미용업,"서울특별시 강남구 도산대로11길 28, 지상3층 (신사동)",서울특별시 강남구 신사동 535-9,,2018-07-12,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2018-00033,커티즘바이,salon,일반미용업,일반미용업,"서울특별시 강남구 도산대로62길 17, 4층 (청담동)",서울특별시 강남구 청담동 19-4,,2018-07-19,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2018-00043,헤어스테이지,salon,일반미용업,일반미용업,"서울특별시 강남구 압구정로29길 71, 상가5동 지상1층 109호 (압구정동, 현대아파트)",서울특별시 강남구 압구정동 369-1 현대아파트,025484558,2018-08-14,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2018-00049,뮤드헤어(MEUD hair),salon,일반미용업,일반미용업,"서울특별시 강남구 강남대로162길 22, 지상3층 301호 (신사동)",서울특별시 강남구 신사동 521-5,,2018-09-17,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2018-00055,프랑스4층(PRANCE),salon,일반미용업,일반미용업,"서울특별시 강남구 언주로172길 28, 오리엔탈빌딩 지상4층 (신사동)",서울특별시 강남구 신사동 643-10 오리엔탈빌딩,,2018-10-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2018-00080,그라티에압구정점염색탈색복구클리닉전문24시,salon,일반미용업,일반미용업,"서울특별시 강남구 언주로172길 4, 지상2층 202호 (신사동)",서울특별시 강남구 신사동 636-1,,2018-10-24,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2018-00082,메오드 137,salon,일반미용업,일반미용업,"서울특별시 강남구 학동로101길 11, 1동 210호 (청담동)",서울특별시 강남구 청담동 132-16,,2018-12-03,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2018-00083,#샵꽁뜨,salon,일반미용업,일반미용업,"서울특별시 강남구 선릉로161길 15-3, 3층 (신사동)",서울특별시 강남구 신사동 662-16,023329929,2018-07-17,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2019-00002,굿데이살롱,salon,일반미용업,일반미용업,"서울특별시 강남구 선릉로153길 26, 성준빌딩 지상3층 (신사동)",서울특별시 강남구 신사동 656-18 성준빌딩,,2019-01-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2019-00010,파비엔에이치 FABIEN.H,salon,일반미용업,일반미용업,"서울특별시 강남구 도산대로66길 26, 지상1층 (청담동)",서울특별시 강남구 청담동 18-14 지상1층,,2019-02-07,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2019-00011,헤어리나,salon,일반미용업,일반미용업,"서울특별시 강남구 논현로157길 41, 2층 201호 (신사동)",서울특별시 강남구 신사동 555-25,,2019-02-11,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2019-00012,하움(HAUM),salon,일반미용업,일반미용업,"서울특별시 강남구 언주로164길 24, 아크로스 빌딩 2층 (신사동)",서울특별시 강남구 신사동 649-7 아크로스 빌딩,,2019-02-13,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2019-00018,류헤어,salon,일반미용업,일반미용업,"서울특별시 강남구 선릉로157길 13, 4층 (신사동)",서울특별시 강남구 신사동 657-36,,2019-02-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2019-00023,린(LYNN),salon,일반미용업,일반미용업,"서울특별시 강남구 언주로159길 27, 지상1층 102호 (신사동)",서울특별시 강남구 신사동 625,,2019-03-11,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2019-00029,이퀄다이아몬드,salon,일반미용업,일반미용업,"서울특별시 강남구 강남대로154길 35, 지상1,2층 (신사동)",서울특별시 강남구 신사동 516-15,025184247,2019-03-20,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2019-00047,코벤트가든,salon,일반미용업,일반미용업,"서울특별시 강남구 삼성로145길 11, 지상5층 (청담동)",서울특별시 강남구 청담동 11-17,,2019-05-10,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2019-00056,홀리헤어뮤지엄,salon,일반미용업,일반미용업,"서울특별시 강남구 언주로170길 35, 지상2층 202호 (신사동)",서울특별시 강남구 신사동 642-9,,2019-06-03,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2019-00063,가희헤어,salon,일반미용업,일반미용업,"서울특별시 강남구 도산대로49길 10-1, 지상2층 (신사동)",서울특별시 강남구 신사동 653-14,,2019-07-04,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2019-00068,차홍룸 압구정,salon,일반미용업,일반미용업,"서울특별시 강남구 압구정로 324, 2층 (신사동)",서울특별시 강남구 신사동 660,,2019-07-29,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-211-2019-00078,헬렌비(HELLEN.B),salon,일반미용업,일반미용업,"서울특별시 강남구 논현로175길 103, 지상1층 102호 (신사동)",서울특별시 강남구 신사동 525-11,,2019-09-05,영업,gangnam-cheongdam,,PENDING_REVIEW
