관리번호,사업장명,category,업태구분명,위생업태명,도로명주소,지번주소,전화,인허가일자,영업상태,hub,existing_slug,status
3130000-211-2015-00044,호시헤어,salon,일반미용업,일반미용업,"서울특별시 마포구 잔다리로6길 23, 3층 (서교동)",서울특별시 마포구 서교동 369-26,,2015-03-27,영업,hongdae,,PENDING_REVIEW
3130000-211-2015-00048,비에이헤어,salon,일반미용업,일반미용업,"서울특별시 마포구 독막로 67-8, 3층 (상수동)",서울특별시 마포구 상수동 316-11,0231441716,2015-04-01,영업,hongdae,,PENDING_REVIEW
3130000-211-2015-00061,홈리,salon,일반미용업,일반미용업,"서울특별시 마포구 토정로 17-9, 지하1층~1층 (합정동)","서울특별시 마포구 합정동 369-38 , 지하1층~1층",023367733,2015-05-04,영업,hongdae,,PENDING_REVIEW
3130000-211-2015-00071,준오헤어,salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로 79, 201호 (서교동, 중산빌딩 )",서울특별시 마포구 서교동 362-4,023321605,2015-05-28,영업,hongdae,juno-hair-garosugil,PENDING_REVIEW
3130000-211-2015-00078,오유,salon,일반미용업,일반미용업,서울특별시 마포구 양화로11길 24 (서교동),서울특별시 마포구 서교동 380-16,023362777,2015-06-16,영업,hongdae,you-hair-salon-seongsu,PENDING_REVIEW
3130000-211-2015-00080,에떼르넬 헤어살롱 사옥점,salon,일반미용업,일반미용업,"서울특별시 마포구 양화진2길 16, 1,2층 (합정동)",서울특별시 마포구 합정동 380-20,023238978,2015-06-24,영업,hongdae,,PENDING_REVIEW
3130000-211-2015-00089,봉봉헤어살롱,salon,일반미용업,일반미용업,서울특별시 마포구 와우산로 51-23 (상수동),서울특별시 마포구 상수동 92-10,,2015-07-20,영업,hongdae,,PENDING_REVIEW
3130000-211-2015-00090,아모모,salon,일반미용업,일반미용업,"서울특별시 마포구 독막로 67-13, 5층 (상수동)",서울특별시 마포구 상수동 317-1 5층 전체,0231447808,2015-07-21,영업,hongdae,,PENDING_REVIEW
3130000-211-2015-00108,연남부띠끄,salon,일반미용업,일반미용업,"서울특별시 마포구 연남로7길 4, 1층 (연남동)",서울특별시 마포구 연남동 366-15,,2015-09-30,영업,hongdae,,PENDING_REVIEW
3130000-211-2015-00109,H 헤어,salon,일반미용업,일반미용업,"서울특별시 마포구 월드컵북로5길 65, 1층 (서교동)",서울특별시 마포구 서교동 459-2,023324190,2015-10-02,영업,hongdae,,PENDING_REVIEW
3130000-211-2015-00112,살리고헤어살롱,salon,일반미용업,일반미용업,"서울특별시 마포구 독막로 37, 1층 (합정동)",서울특별시 마포구 합정동 412-12,023335429,2015-10-19,영업,hongdae,,PENDING_REVIEW
3130000-211-2015-00114,Sunny 헤어,salon,일반미용업,일반미용업,"서울특별시 마포구 독막로 98, 상가동 104호 (상수동, 두산위브아파트)",서울특별시 마포구 상수동 396,023242887,2015-10-28,영업,hongdae,,PENDING_REVIEW
3130000-211-2015-00132,헤어 더 봄에,salon,일반미용업,일반미용업,"서울특별시 마포구 월드컵로20길 6, 2층 (서교동)",서울특별시 마포구 서교동 5-3 2층 전체,023542225,2015-02-23,영업,hongdae,,PENDING_REVIEW
3130000-211-2015-00137,어리틀빗 합정본점,salon,일반미용업,일반미용업,"서울특별시 마포구 양화로11길 14-10, 1층 101호 (서교동)",서울특별시 마포구 서교동 378-16 1층 101호 전체,,2015-08-18,영업,hongdae,,PENDING_REVIEW
3130000-211-2016-00033,진우헤어,salon,일반미용업,일반미용업,"서울특별시 마포구 독막로 28, 1층 (합정동)",서울특별시 마포구 합정동 363-15 1층,0263470471,2016-06-01,영업,hongdae,,PENDING_REVIEW
3130000-211-2016-00050,운학살롱,salon,일반미용업,일반미용업,"서울특별시 마포구 월드컵북로8길 50, 1층 101호 (연남동)",서울특별시 마포구 연남동 493-44,,2016-07-19,영업,hongdae,,PENDING_REVIEW
3130000-211-2016-00058,LADINO(라지노),salon,일반미용업,일반미용업,"서울특별시 마포구 양화로12길 6, 1층 (서교동)",서울특별시 마포구 서교동 395-152,023364960,2016-08-29,영업,hongdae,,PENDING_REVIEW
3130000-211-2016-00059,CUTTING POINT,salon,일반미용업,일반미용업,"서울특별시 마포구 신촌로4길 22-20, 2층 (동교동)",서울특별시 마포구 동교동 176-11 2층,023327920,2016-08-30,영업,hongdae,,PENDING_REVIEW
3130000-211-2016-00063,마브로(MABRO),salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로29길 48-29, 2층 (서교동)",서울특별시 마포구 서교동 330-3 2층,,2016-09-12,영업,hongdae,,PENDING_REVIEW
3130000-211-2016-00068,폴그린(fall green),salon,일반미용업,일반미용업,"서울특별시 마포구 성미산로29안길 11, 2층 (연남동)",서울특별시 마포구 연남동 241-23 2층,023366545,2016-09-28,영업,hongdae,,PENDING_REVIEW
3130000-211-2016-00075,살롱드 혜윰,salon,일반미용업,일반미용업,"서울특별시 마포구 홍익로6길 18, 2층 (동교동)",서울특별시 마포구 동교동 163-21 2층 전체,,2016-10-27,영업,hongdae,,PENDING_REVIEW
3130000-211-2016-00082,블랭크유 홍대점,salon,일반미용업,일반미용업,"서울특별시 마포구 잔다리로3길 29, 1층 (서교동)",서울특별시 마포구 서교동 395-134,023325255,2016-11-14,영업,hongdae,,PENDING_REVIEW
3130000-211-2016-00088,최가을 헤어드레서,salon,일반미용업,일반미용업,"서울특별시 마포구 양화로 52, 2층 (서교동)",서울특별시 마포구 서교동 394-27 2층,023265678,2016-11-29,영업,hongdae,,PENDING_REVIEW
3130000-211-2016-00093,모즈헤어 망원역점,salon,일반미용업,일반미용업,"서울특별시 마포구 월드컵로14길 25, 1층 (서교동)",서울특별시 마포구 서교동 473-26 1층,023258889,2016-12-06,영업,hongdae,,PENDING_REVIEW
3130000-211-2016-00095,레미샵 홍대붙임머리,salon,일반미용업,일반미용업,"서울특별시 마포구 성지1길 12, 2층 (합정동)",서울특별시 마포구 합정동 372-32,023330055,2016-12-14,영업,hongdae,,PENDING_REVIEW
3130000-211-2016-00099,연희살롱,salon,일반미용업,일반미용업,"서울특별시 마포구 동교로51길 73-1, 1층 (연남동)",서울특별시 마포구 연남동 241-4 1층,023223249,2016-02-01,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00002,더 크라운 헤어,salon,일반미용업,일반미용업,"서울특별시 마포구 동교로12안길 24, 2층 (서교동)",서울특별시 마포구 서교동 484-35 2층,023360565,2017-01-09,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00006,리츠 앤 라피네,salon,일반미용업,일반미용업,"서울특별시 마포구 성지길 25-11, 1층 (합정동)",서울특별시 마포구 합정동 372-28 1층,023365433,2017-02-08,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00010,7 P,salon,일반미용업,일반미용업,"서울특별시 마포구 독막로 33, 1층 (합정동, 좌측)",서울특별시 마포구 합정동 412-22,,2017-02-24,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00011,보그헤어 상수역점,salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로 44, 2층 (상수동)",서울특별시 마포구 상수동 143-29 2층,023368854,2017-02-27,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00012,유니크 바이 합정점,salon,일반미용업,일반미용업,"서울특별시 마포구 양화로3길 55, 어반 오아시스 3층 302호 (합정동)",서울특별시 마포구 합정동 386-37 어반 오아시스 302호,023365255,2017-02-28,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00020,아름다운 작업장,salon,일반미용업,일반미용업,"서울특별시 마포구 월드컵북로7길 61, 지층 (서교동)",서울특별시 마포구 서교동 454-4,023243241,2017-03-16,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00028,루스트(roost),salon,일반미용업,일반미용업,"서울특별시 마포구 동교로41길 31, 1층 (연남동)",서울특별시 마포구 연남동 254-8 1층,0263982365,2017-04-13,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00036,master hand 마스터 핸드,salon,일반미용업,일반미용업,"서울특별시 마포구 월드컵로3길 59, 1층 (합정동)",서울특별시 마포구 합정동 393-24 1층,0260150952,2017-05-11,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00040,SLEEK HAIR SALON,salon,일반미용업,일반미용업,"서울특별시 마포구 양화로11길 31, 지층 우측호 (서교동)",서울특별시 마포구 서교동 391-8 지층 우측호,023385238,2017-05-23,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00044,MAMO SIDE(마모사이드),salon,일반미용업,일반미용업,"서울특별시 마포구 신촌로4길 5-19, 101호 (동교동)",서울특별시 마포구 동교동 179-19 101호,,2017-05-29,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00048,앤아트헤어살롱,salon,일반미용업,일반미용업,"서울특별시 마포구 양화로 78-16, 1층 (서교동)",서울특별시 마포구 서교동 395-164 1층,023323911,2017-06-26,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00054,예사붙임머리 홍대본점,salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로27길 42, 2층 (서교동)",서울특별시 마포구 서교동 333-21 2층,023347271,2017-07-11,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00055,여우짓붙임머리,salon,일반미용업,일반미용업,"서울특별시 마포구 양화로6길 80, 2층 (합정동)",서울특별시 마포구 합정동 411-1 2층,023361775,2017-07-12,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00057,신승원컷앤컷 홍대 붙임머리,salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로27길 56, 나동 2층 (서교동)",서울특별시 마포구 서교동 332-14 2층 나동,023367887,2017-07-17,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00058,헤어라운지,salon,일반미용업,일반미용업,"서울특별시 마포구 독막로7길 6, 3층 (합정동)",서울특별시 마포구 합정동 410-12 3층,023386002,2017-07-17,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00066,Bello hair,salon,일반미용업,일반미용업,"서울특별시 마포구 독막로15길 3-3, 101호 (상수동)",서울특별시 마포구 상수동 315-3 101호,023356940,2017-08-01,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00067,퍼디언폴드(PURDY UNFOLD),salon,일반미용업,일반미용업,"서울특별시 마포구 양화로7길 4-13, 지층 (서교동)",서울특별시 마포구 서교동 392-31 지층,023365583,2017-08-09,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00070,웰킨 앤 솔랩,salon,일반미용업,일반미용업,"서울특별시 마포구 양화로8길 16-18, 1층일부, 2층 (서교동, 코비스타)",서울특별시 마포구 서교동 394-73 코비스타,023325990,2017-08-22,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00079,이끼헤어,salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로32길 31-6, 3층 (동교동)",서울특별시 마포구 동교동 188-24 3층,0231435040,2017-09-14,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00084,낯꽃피다,salon,일반미용업,일반미용업,"서울특별시 마포구 양화로7길 6-5, 1동 2층 (서교동)",서울특별시 마포구 서교동 391-18 2층,023363320,2017-09-20,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00086,플랜에이치(Plan H),salon,일반미용업,일반미용업,"서울특별시 마포구 월드컵북로4길 37, 1층 (동교동, 마로빌딩)",서울특별시 마포구 동교동 203-8 마포빌딩 1층,0231440264,2017-09-22,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00087,살롱드제니(Salon de JENNY),salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로29바길 16, 2층 (서교동)",서울특별시 마포구 서교동 331-7,023327918,2017-09-25,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00096,페코르마,salon,일반미용업,일반미용업,"서울특별시 마포구 동교로 210, 태전빌딩 2층 (동교동)",서울특별시 마포구 동교동 153-33 태전빌딩,023329397,2017-10-27,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00097,오롯이빛나는,salon,일반미용업,일반미용업,"서울특별시 마포구 독막로 45, 2층 (합정동)",서울특별시 마포구 합정동 411-18 2층,0263140202,2017-10-31,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00099,헤어소소 연남점,salon,일반미용업,일반미용업,"서울특별시 마포구 연남로 45, 1층 104호 (연남동)",서울특별시 마포구 연남동 369-20,023243244,2017-11-09,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00103,준오헤어,salon,일반미용업,일반미용업,"서울특별시 마포구 양화로 175, 201호 (동교동, 마젤란21 오피스텔)",서울특별시 마포구 동교동 156-2 마젤란21 오피스텔 201호,0231416050,2017-11-15,영업,hongdae,juno-hair-garosugil,PENDING_REVIEW
3130000-211-2017-00111,라비(La Vie),salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로29길 66, 2층 (서교동)",서울특별시 마포구 서교동 330-16 2층,,2017-12-06,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00112,홍대샾,salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로23길 9, 칼리오페 2층 203호 (서교동)",서울특별시 마포구 서교동 344-6 칼리오페 2층 203호,023340740,2017-12-11,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00113,합정미용실 롱롱 위캔드,salon,일반미용업,일반미용업,"서울특별시 마포구 독막로8길 21, 2층 (합정동)",서울특별시 마포구 합정동 355-14 2층,023369979,2017-12-14,영업,hongdae,,PENDING_REVIEW
3130000-211-2017-00120,무제헤어 홍대본점,salon,일반미용업,일반미용업,"서울특별시 마포구 잔다리로3안길 17, 1~2층 (서교동)",서울특별시 마포구 서교동 395-110 1~2층 전체,,2017-09-21,영업,hongdae,,PENDING_REVIEW
3130000-211-2018-00007,임애수헤어라인,salon,일반미용업,일반미용업,"서울특별시 마포구 동교로23길 84, 1층 (연남동)",서울특별시 마포구 연남동 487-137 1층,023335292,2018-01-25,영업,hongdae,,PENDING_REVIEW
3130000-211-2018-00013,앤헤어,salon,일반미용업,일반미용업,"서울특별시 마포구 동교로38안길 13, 2층 (연남동)",서울특별시 마포구 연남동 390-64 2층,023227408,2018-02-12,영업,hongdae,,PENDING_REVIEW
3130000-211-2018-00024,힐끗,salon,일반미용업,일반미용업,"서울특별시 마포구 월드컵북로4길 29, 201호 (동교동)",서울특별시 마포구 동교동 203-30 201호,023373938,2018-03-15,영업,hongdae,,PENDING_REVIEW
3130000-211-2018-00025,헤어 사파리,salon,일반미용업,일반미용업,"서울특별시 마포구 독막로19길 42-12, 1층 201호 (상수동)",서울특별시 마포구 상수동 88-15 1층 201호,023324821,2018-03-19,영업,hongdae,,PENDING_REVIEW
3130000-211-2018-00035,오브앤디유(AUBE&DIEU),salon,일반미용업,일반미용업,"서울특별시 마포구 토정로 39-3, 2층 (합정동)",서울특별시 마포구 합정동 368-51 2층,,2018-04-12,영업,hongdae,,PENDING_REVIEW
3130000-211-2018-00036,리(Re;) 피어나,salon,일반미용업,일반미용업,"서울특별시 마포구 양화로10길 20, 1층 102호 (서교동)",서울특별시 마포구 서교동 395-178 1층 102호,0231448596,2018-04-16,영업,hongdae,,PENDING_REVIEW
3130000-211-2018-00041,까헤어,salon,일반미용업,일반미용업,"서울특별시 마포구 와우산로29길 45, 성암빌딩 2층 (서교동)",서울특별시 마포구 서교동 334-1 성암빌딩,0215992839,2018-05-03,영업,hongdae,,PENDING_REVIEW
3130000-211-2018-00044,에이치(H) hair room,salon,일반미용업,일반미용업,"서울특별시 마포구 홍익로3길 20, 서교오피스텔 상가동 2층 2003호 (서교동)",서울특별시 마포구 서교동 357-1 서교오피스텔 상가2층 2003호,,2018-05-11,영업,hongdae,,PENDING_REVIEW
